dateRep,day,month,year,cases,deaths,countriesAndTerritories
31-05-2021,31,5,2021,366,5,Austria
30-05-2021,30,5,2021,570,6,Austria
29-05-2021,29,5,2021,538,11,Austria
28-05-2021,28,5,2021,639,4,Austria
27-05-2021,27,5,2021,405,19,Austria
26-05-2021,26,5,2021,287,8,Austria
25-05-2021,25,5,2021,342,3,Austria
24-05-2021,24,5,2021,520,3,Austria
23-05-2021,23,5,2021,626,8,Austria
22-05-2021,22,5,2021,671,12,Austria
21-05-2021,21,5,2021,603,8,Austria
20-05-2021,20,5,2021,866,13,Austria
19-05-2021,19,5,2021,630,11,Austria
18-05-2021,18,5,2021,391,15,Austria
17-05-2021,17,5,2021,676,6,Austria
16-05-2021,16,5,2021,684,12,Austria
15-05-2021,15,5,2021,721,14,Austria
14-05-2021,14,5,2021,1100,11,Austria
13-05-2021,13,5,2021,1179,14,Austria
12/5/2021,12,5,2021,968,19,Austria
11/5/2021,11,5,2021,670,16,Austria
10/5/2021,10,5,2021,1009,11,Austria
9/5/2021,9,5,2021,1251,14,Austria
8/5/2021,8,5,2021,1383,23,Austria
7/5/2021,7,5,2021,1220,8,Austria
6/5/2021,6,5,2021,1682,26,Austria
5/5/2021,5,5,2021,1297,25,Austria
4/5/2021,4,5,2021,888,25,Austria
3/5/2021,3,5,2021,1732,11,Austria
2/5/2021,2,5,2021,1655,16,Austria
1/5/2021,1,5,2021,2231,26,Austria
30-04-2021,30,4,2021,1995,33,Austria
29-04-2021,29,4,2021,2286,29,Austria
28-04-2021,28,4,2021,1557,20,Austria
27-04-2021,27,4,2021,1380,22,Austria
26-04-2021,26,4,2021,2091,11,Austria
25-04-2021,25,4,2021,2231,15,Austria
24-04-2021,24,4,2021,2407,32,Austria
23-04-2021,23,4,2021,2347,25,Austria
22-04-2021,22,4,2021,2377,40,Austria
21-04-2021,21,4,2021,2005,27,Austria
20-04-2021,20,4,2021,1792,32,Austria
19-04-2021,19,4,2021,2159,34,Austria
18-04-2021,18,4,2021,2591,23,Austria
17-04-2021,17,4,2021,2348,30,Austria
16-04-2021,16,4,2021,2561,33,Austria
15-04-2021,15,4,2021,2855,31,Austria
14-04-2021,14,4,2021,2032,51,Austria
13-04-2021,13,4,2021,1770,37,Austria
12/4/2021,12,4,2021,2139,18,Austria
11/4/2021,11,4,2021,3559,27,Austria
10/4/2021,10,4,2021,2432,34,Austria
9/4/2021,9,4,2021,3052,36,Austria
8/4/2021,8,4,2021,3006,46,Austria
7/4/2021,7,4,2021,2077,35,Austria
6/4/2021,6,4,2021,2268,26,Austria
5/4/2021,5,4,2021,2915,24,Austria
4/4/2021,4,4,2021,3693,23,Austria
3/4/2021,3,4,2021,3077,33,Austria
2/4/2021,2,4,2021,3058,23,Austria
1/4/2021,1,4,2021,3107,28,Austria
31-03-2021,31,3,2021,2810,28,Austria
30-03-2021,30,3,2021,3240,24,Austria
29-03-2021,29,3,2021,2667,11,Austria
28-03-2021,28,3,2021,3896,27,Austria
27-03-2021,27,3,2021,3487,24,Austria
26-03-2021,26,3,2021,3516,16,Austria
25-03-2021,25,3,2021,3262,29,Austria
24-03-2021,24,3,2021,2715,40,Austria
23-03-2021,23,3,2021,2306,23,Austria
22-03-2021,22,3,2021,2918,19,Austria
21-03-2021,21,3,2021,4051,22,Austria
20-03-2021,20,3,2021,3304,15,Austria
19-03-2021,19,3,2021,3507,33,Austria
18-03-2021,18,3,2021,2814,33,Austria
17-03-2021,17,3,2021,2487,23,Austria
16-03-2021,16,3,2021,1910,22,Austria
15-03-2021,15,3,2021,2664,17,Austria
14-03-2021,14,3,2021,3325,17,Austria
13-03-2021,13,3,2021,3009,23,Austria
12/3/2021,12,3,2021,2847,18,Austria
11/3/2021,11,3,2021,2847,12,Austria
10/3/2021,10,3,2021,2194,21,Austria
9/3/2021,9,3,2021,1965,23,Austria
8/3/2021,8,3,2021,2281,9,Austria
7/3/2021,7,3,2021,2846,16,Austria
6/3/2021,6,3,2021,2319,24,Austria
5/3/2021,5,3,2021,2691,19,Austria
4/3/2021,4,3,2021,2497,14,Austria
3/3/2021,3,3,2021,1926,17,Austria
2/3/2021,2,3,2021,1148,25,Austria
31-05-2021,31,5,2021,2017,14,Belgium
30-05-2021,30,5,2021,589,18,Belgium
29-05-2021,29,5,2021,1103,16,Belgium
28-05-2021,28,5,2021,2004,11,Belgium
27-05-2021,27,5,2021,2177,6,Belgium
26-05-2021,26,5,2021,2509,14,Belgium
25-05-2021,25,5,2021,2743,16,Belgium
24-05-2021,24,5,2021,889,19,Belgium
23-05-2021,23,5,2021,772,11,Belgium
22-05-2021,22,5,2021,1417,18,Belgium
21-05-2021,21,5,2021,2438,18,Belgium
20-05-2021,20,5,2021,2387,16,Belgium
19-05-2021,19,5,2021,3145,25,Belgium
18-05-2021,18,5,2021,3257,17,Belgium
17-05-2021,17,5,2021,3594,24,Belgium
16-05-2021,16,5,2021,748,17,Belgium
15-05-2021,15,5,2021,1268,22,Belgium
14-05-2021,14,5,2021,2558,20,Belgium
13-05-2021,13,5,2021,930,21,Belgium
12/5/2021,12,5,2021,2791,19,Belgium
11/5/2021,11,5,2021,2988,17,Belgium
10/5/2021,10,5,2021,3356,28,Belgium
9/5/2021,9,5,2021,867,32,Belgium
8/5/2021,8,5,2021,1707,42,Belgium
7/5/2021,7,5,2021,3304,26,Belgium
6/5/2021,6,5,2021,3490,38,Belgium
5/5/2021,5,5,2021,3633,38,Belgium
4/5/2021,4,5,2021,3653,40,Belgium
3/5/2021,3,5,2021,4331,43,Belgium
2/5/2021,2,5,2021,1134,34,Belgium
1/5/2021,1,5,2021,1336,28,Belgium
30-04-2021,30,4,2021,3474,33,Belgium
29-04-2021,29,4,2021,3358,46,Belgium
28-04-2021,28,4,2021,3451,49,Belgium
27-04-2021,27,4,2021,3763,26,Belgium
26-04-2021,26,4,2021,4259,44,Belgium
25-04-2021,25,4,2021,1137,39,Belgium
24-04-2021,24,4,2021,1889,36,Belgium
23-04-2021,23,4,2021,3630,42,Belgium
22-04-2021,22,4,2021,3798,43,Belgium
21-04-2021,21,4,2021,4077,36,Belgium
20-04-2021,20,4,2021,4456,36,Belgium
19-04-2021,19,4,2021,5450,50,Belgium
18-04-2021,18,4,2021,1305,34,Belgium
17-04-2021,17,4,2021,2331,30,Belgium
16-04-2021,16,4,2021,4027,45,Belgium
15-04-2021,15,4,2021,3803,42,Belgium
14-04-2021,14,4,2021,3911,39,Belgium
13-04-2021,13,4,2021,4284,37,Belgium
12/4/2021,12,4,2021,4722,43,Belgium
11/4/2021,11,4,2021,1297,22,Belgium
10/4/2021,10,4,2021,2349,46,Belgium
9/4/2021,9,4,2021,4480,44,Belgium
8/4/2021,8,4,2021,4453,43,Belgium
7/4/2021,7,4,2021,4724,42,Belgium
6/4/2021,6,4,2021,5190,46,Belgium
5/4/2021,5,4,2021,1574,49,Belgium
4/4/2021,4,4,2021,1472,36,Belgium
3/4/2021,3,4,2021,2694,40,Belgium
2/4/2021,2,4,2021,4879,46,Belgium
1/4/2021,1,4,2021,4684,40,Belgium
31-03-2021,31,3,2021,4707,31,Belgium
30-03-2021,30,3,2021,5196,33,Belgium
29-03-2021,29,3,2021,6154,31,Belgium
28-03-2021,28,3,2021,1683,23,Belgium
27-03-2021,27,3,2021,3056,28,Belgium
26-03-2021,26,3,2021,5714,20,Belgium
25-03-2021,25,3,2021,5579,34,Belgium
24-03-2021,24,3,2021,5555,27,Belgium
23-03-2021,23,3,2021,5997,24,Belgium
22-03-2021,22,3,2021,6285,34,Belgium
21-03-2021,21,3,2021,1590,24,Belgium
20-03-2021,20,3,2021,2841,24,Belgium
19-03-2021,19,3,2021,5197,31,Belgium
18-03-2021,18,3,2021,5047,26,Belgium
17-03-2021,17,3,2021,4843,25,Belgium
16-03-2021,16,3,2021,4606,27,Belgium
15-03-2021,15,3,2021,5281,25,Belgium
14-03-2021,14,3,2021,1397,20,Belgium
13-03-2021,13,3,2021,2182,24,Belgium
12/3/2021,12,3,2021,3765,20,Belgium
11/3/2021,11,3,2021,3518,26,Belgium
10/3/2021,10,3,2021,3412,24,Belgium
9/3/2021,9,3,2021,3420,23,Belgium
8/3/2021,8,3,2021,3711,36,Belgium
7/3/2021,7,3,2021,795,19,Belgium
6/3/2021,6,3,2021,1524,25,Belgium
5/3/2021,5,3,2021,2751,33,Belgium
4/3/2021,4,3,2021,2708,16,Belgium
3/3/2021,3,3,2021,2774,26,Belgium
2/3/2021,2,3,2021,2775,25,Belgium
31-05-2021,31,5,2021,53,5,Bulgaria
30-05-2021,30,5,2021,115,5,Bulgaria
29-05-2021,29,5,2021,287,15,Bulgaria
28-05-2021,28,5,2021,293,20,Bulgaria
27-05-2021,27,5,2021,393,36,Bulgaria
26-05-2021,26,5,2021,406,68,Bulgaria
25-05-2021,25,5,2021,81,17,Bulgaria
24-05-2021,24,5,2021,81,9,Bulgaria
23-05-2021,23,5,2021,148,13,Bulgaria
22-05-2021,22,5,2021,362,27,Bulgaria
21-05-2021,21,5,2021,368,31,Bulgaria
20-05-2021,20,5,2021,361,37,Bulgaria
19-05-2021,19,5,2021,457,36,Bulgaria
18-05-2021,18,5,2021,677,84,Bulgaria
17-05-2021,17,5,2021,151,9,Bulgaria
16-05-2021,16,5,2021,203,7,Bulgaria
15-05-2021,15,5,2021,518,49,Bulgaria
14-05-2021,14,5,2021,506,44,Bulgaria
13-05-2021,13,5,2021,657,46,Bulgaria
12/5/2021,12,5,2021,877,59,Bulgaria
11/5/2021,11,5,2021,1078,116,Bulgaria
10/5/2021,10,5,2021,241,27,Bulgaria
9/5/2021,9,5,2021,466,16,Bulgaria
8/5/2021,8,5,2021,1123,86,Bulgaria
7/5/2021,7,5,2021,545,27,Bulgaria
6/5/2021,6,5,2021,1635,164,Bulgaria
5/5/2021,5,5,2021,367,61,Bulgaria
4/5/2021,4,5,2021,631,56,Bulgaria
3/5/2021,3,5,2021,348,48,Bulgaria
2/5/2021,2,5,2021,466,45,Bulgaria
1/5/2021,1,5,2021,652,31,Bulgaria
30-04-2021,30,4,2021,1237,90,Bulgaria
29-04-2021,29,4,2021,1382,96,Bulgaria
28-04-2021,28,4,2021,1850,81,Bulgaria
27-04-2021,27,4,2021,1759,194,Bulgaria
26-04-2021,26,4,2021,400,48,Bulgaria
25-04-2021,25,4,2021,798,33,Bulgaria
24-04-2021,24,4,2021,1708,105,Bulgaria
23-04-2021,23,4,2021,1681,103,Bulgaria
22-04-2021,22,4,2021,2002,100,Bulgaria
21-04-2021,21,4,2021,2096,106,Bulgaria
20-04-2021,20,4,2021,2434,217,Bulgaria
19-04-2021,19,4,2021,418,57,Bulgaria
18-04-2021,18,4,2021,1076,38,Bulgaria
17-04-2021,17,4,2021,2126,121,Bulgaria
16-04-2021,16,4,2021,2185,108,Bulgaria
15-04-2021,15,4,2021,2517,125,Bulgaria
14-04-2021,14,4,2021,2944,127,Bulgaria
13-04-2021,13,4,2021,3122,201,Bulgaria
12/4/2021,12,4,2021,462,67,Bulgaria
11/4/2021,11,4,2021,1352,43,Bulgaria
10/4/2021,10,4,2021,2803,138,Bulgaria
9/4/2021,9,4,2021,2957,136,Bulgaria
8/4/2021,8,4,2021,3556,116,Bulgaria
7/4/2021,7,4,2021,4004,132,Bulgaria
6/4/2021,6,4,2021,3860,197,Bulgaria
5/4/2021,5,4,2021,740,82,Bulgaria
4/4/2021,4,4,2021,1919,69,Bulgaria
3/4/2021,3,4,2021,4013,125,Bulgaria
2/4/2021,2,4,2021,3694,116,Bulgaria
1/4/2021,1,4,2021,4207,129,Bulgaria
31-03-2021,31,3,2021,5176,155,Bulgaria
30-03-2021,30,3,2021,4497,203,Bulgaria
29-03-2021,29,3,2021,983,60,Bulgaria
28-03-2021,28,3,2021,2537,49,Bulgaria
27-03-2021,27,3,2021,4129,89,Bulgaria
26-03-2021,26,3,2021,3988,99,Bulgaria
25-03-2021,25,3,2021,4375,106,Bulgaria
24-03-2021,24,3,2021,4851,119,Bulgaria
23-03-2021,23,3,2021,4467,169,Bulgaria
22-03-2021,22,3,2021,943,53,Bulgaria
21-03-2021,21,3,2021,2541,34,Bulgaria
20-03-2021,20,3,2021,4162,115,Bulgaria
19-03-2021,19,3,2021,4008,102,Bulgaria
18-03-2021,18,3,2021,4201,136,Bulgaria
17-03-2021,17,3,2021,4374,107,Bulgaria
16-03-2021,16,3,2021,4637,187,Bulgaria
15-03-2021,15,3,2021,679,51,Bulgaria
14-03-2021,14,3,2021,2019,38,Bulgaria
13-03-2021,13,3,2021,3159,102,Bulgaria
12/3/2021,12,3,2021,3121,95,Bulgaria
11/3/2021,11,3,2021,2774,97,Bulgaria
10/3/2021,10,3,2021,3502,138,Bulgaria
9/3/2021,9,3,2021,2995,150,Bulgaria
8/3/2021,8,3,2021,497,21,Bulgaria
7/3/2021,7,3,2021,1426,22,Bulgaria
6/3/2021,6,3,2021,3004,65,Bulgaria
5/3/2021,5,3,2021,2198,93,Bulgaria
4/3/2021,4,3,2021,1154,22,Bulgaria
3/3/2021,3,3,2021,2403,83,Bulgaria
2/3/2021,2,3,2021,2588,117,Bulgaria
31-05-2021,31,5,2021,186,12,Croatia
30-05-2021,30,5,2021,338,10,Croatia
29-05-2021,29,5,2021,321,11,Croatia
28-05-2021,28,5,2021,375,10,Croatia
27-05-2021,27,5,2021,538,21,Croatia
26-05-2021,26,5,2021,323,21,Croatia
25-05-2021,25,5,2021,74,26,Croatia
24-05-2021,24,5,2021,251,20,Croatia
23-05-2021,23,5,2021,518,27,Croatia
22-05-2021,22,5,2021,525,28,Croatia
21-05-2021,21,5,2021,695,36,Croatia
20-05-2021,20,5,2021,1000,27,Croatia
19-05-2021,19,5,2021,491,27,Croatia
18-05-2021,18,5,2021,116,30,Croatia
17-05-2021,17,5,2021,480,21,Croatia
16-05-2021,16,5,2021,826,23,Croatia
15-05-2021,15,5,2021,926,41,Croatia
14-05-2021,14,5,2021,1064,34,Croatia
13-05-2021,13,5,2021,1471,40,Croatia
12/5/2021,12,5,2021,876,46,Croatia
11/5/2021,11,5,2021,253,34,Croatia
10/5/2021,10,5,2021,665,45,Croatia
9/5/2021,9,5,2021,1342,36,Croatia
8/5/2021,8,5,2021,1435,33,Croatia
7/5/2021,7,5,2021,1640,40,Croatia
6/5/2021,6,5,2021,2494,51,Croatia
5/5/2021,5,5,2021,1396,46,Croatia
4/5/2021,4,5,2021,349,36,Croatia
3/5/2021,3,5,2021,944,52,Croatia
2/5/2021,2,5,2021,2046,49,Croatia
1/5/2021,1,5,2021,2007,41,Croatia
30-04-2021,30,4,2021,2439,39,Croatia
29-04-2021,29,4,2021,2904,44,Croatia
28-04-2021,28,4,2021,1797,52,Croatia
27-04-2021,27,4,2021,410,51,Croatia
26-04-2021,26,4,2021,1254,39,Croatia
25-04-2021,25,4,2021,2535,31,Croatia
24-04-2021,24,4,2021,2529,46,Croatia
23-04-2021,23,4,2021,2885,46,Croatia
22-04-2021,22,4,2021,3117,49,Croatia
21-04-2021,21,4,2021,2106,42,Croatia
20-04-2021,20,4,2021,410,39,Croatia
19-04-2021,19,4,2021,1565,39,Croatia
18-04-2021,18,4,2021,2627,37,Croatia
17-04-2021,17,4,2021,2698,44,Croatia
16-04-2021,16,4,2021,2927,43,Croatia
15-04-2021,15,4,2021,3099,41,Croatia
14-04-2021,14,4,2021,1936,25,Croatia
13-04-2021,13,4,2021,422,25,Croatia
12/4/2021,12,4,2021,1617,39,Croatia
11/4/2021,11,4,2021,2535,34,Croatia
10/4/2021,10,4,2021,2599,50,Croatia
9/4/2021,9,4,2021,3217,36,Croatia
8/4/2021,8,4,2021,1649,36,Croatia
7/4/2021,7,4,2021,735,30,Croatia
6/4/2021,6,4,2021,138,25,Croatia
5/4/2021,5,4,2021,1376,33,Croatia
4/4/2021,4,4,2021,2234,29,Croatia
3/4/2021,3,4,2021,2362,29,Croatia
2/4/2021,2,4,2021,2422,20,Croatia
1/4/2021,1,4,2021,2623,19,Croatia
31-03-2021,31,3,2021,1487,17,Croatia
30-03-2021,30,3,2021,300,18,Croatia
29-03-2021,29,3,2021,1321,21,Croatia
28-03-2021,28,3,2021,1790,18,Croatia
27-03-2021,27,3,2021,1802,16,Croatia
26-03-2021,26,3,2021,1673,10,Croatia
25-03-2021,25,3,2021,1891,20,Croatia
24-03-2021,24,3,2021,956,22,Croatia
23-03-2021,23,3,2021,150,13,Croatia
22-03-2021,22,3,2021,834,20,Croatia
21-03-2021,21,3,2021,1186,10,Croatia
20-03-2021,20,3,2021,1112,17,Croatia
19-03-2021,19,3,2021,1197,17,Croatia
18-03-2021,18,3,2021,1445,12,Croatia
17-03-2021,17,3,2021,691,12,Croatia
16-03-2021,16,3,2021,129,8,Croatia
15-03-2021,15,3,2021,561,7,Croatia
14-03-2021,14,3,2021,823,23,Croatia
13-03-2021,13,3,2021,823,12,Croatia
12/3/2021,12,3,2021,777,10,Croatia
11/3/2021,11,3,2021,962,4,Croatia
10/3/2021,10,3,2021,491,12,Croatia
9/3/2021,9,3,2021,94,19,Croatia
8/3/2021,8,3,2021,394,5,Croatia
7/3/2021,7,3,2021,658,15,Croatia
6/3/2021,6,3,2021,590,6,Croatia
5/3/2021,5,3,2021,667,9,Croatia
4/3/2021,4,3,2021,747,7,Croatia
3/3/2021,3,3,2021,394,11,Croatia
2/3/2021,2,3,2021,91,11,Croatia
31-05-2021,31,5,2021,44,0,Cyprus
30-05-2021,30,5,2021,56,0,Cyprus
29-05-2021,29,5,2021,73,3,Cyprus
28-05-2021,28,5,2021,75,0,Cyprus
27-05-2021,27,5,2021,69,0,Cyprus
26-05-2021,26,5,2021,79,1,Cyprus
25-05-2021,25,5,2021,100,2,Cyprus
24-05-2021,24,5,2021,75,1,Cyprus
23-05-2021,23,5,2021,91,1,Cyprus
22-05-2021,22,5,2021,135,2,Cyprus
21-05-2021,21,5,2021,77,2,Cyprus
20-05-2021,20,5,2021,135,0,Cyprus
19-05-2021,19,5,2021,167,1,Cyprus
18-05-2021,18,5,2021,167,1,Cyprus
17-05-2021,17,5,2021,165,0,Cyprus
16-05-2021,16,5,2021,157,0,Cyprus
15-05-2021,15,5,2021,171,4,Cyprus
14-05-2021,14,5,2021,213,1,Cyprus
13-05-2021,13,5,2021,260,2,Cyprus
12/5/2021,12,5,2021,390,2,Cyprus
11/5/2021,11,5,2021,276,1,Cyprus
10/5/2021,10,5,2021,269,2,Cyprus
9/5/2021,9,5,2021,397,2,Cyprus
8/5/2021,8,5,2021,324,4,Cyprus
7/5/2021,7,5,2021,460,1,Cyprus
6/5/2021,6,5,2021,562,1,Cyprus
5/5/2021,5,5,2021,509,5,Cyprus
4/5/2021,4,5,2021,481,7,Cyprus
3/5/2021,3,5,2021,58,1,Cyprus
2/5/2021,2,5,2021,463,1,Cyprus
1/5/2021,1,5,2021,676,4,Cyprus
30-04-2021,30,4,2021,668,2,Cyprus
29-04-2021,29,4,2021,845,3,Cyprus
28-04-2021,28,4,2021,760,2,Cyprus
27-04-2021,27,4,2021,611,3,Cyprus
26-04-2021,26,4,2021,773,0,Cyprus
25-04-2021,25,4,2021,895,1,Cyprus
24-04-2021,24,4,2021,889,1,Cyprus
23-04-2021,23,4,2021,927,1,Cyprus
22-04-2021,22,4,2021,843,0,Cyprus
21-04-2021,21,4,2021,941,1,Cyprus
20-04-2021,20,4,2021,822,3,Cyprus
19-04-2021,19,4,2021,852,3,Cyprus
18-04-2021,18,4,2021,786,4,Cyprus
17-04-2021,17,4,2021,677,1,Cyprus
16-04-2021,16,4,2021,690,6,Cyprus
15-04-2021,15,4,2021,602,3,Cyprus
14-04-2021,14,4,2021,619,1,Cyprus
13-04-2021,13,4,2021,528,1,Cyprus
12/4/2021,12,4,2021,470,0,Cyprus
11/4/2021,11,4,2021,446,4,Cyprus
10/4/2021,10,4,2021,601,0,Cyprus
9/4/2021,9,4,2021,622,2,Cyprus
8/4/2021,8,4,2021,529,2,Cyprus
7/4/2021,7,4,2021,559,2,Cyprus
6/4/2021,6,4,2021,565,1,Cyprus
5/4/2021,5,4,2021,431,0,Cyprus
4/4/2021,4,4,2021,404,0,Cyprus
3/4/2021,3,4,2021,705,1,Cyprus
2/4/2021,2,4,2021,309,4,Cyprus
1/4/2021,1,4,2021,434,0,Cyprus
31-03-2021,31,3,2021,439,2,Cyprus
30-03-2021,30,3,2021,360,2,Cyprus
29-03-2021,29,3,2021,326,2,Cyprus
28-03-2021,28,3,2021,334,2,Cyprus
27-03-2021,27,3,2021,361,0,Cyprus
26-03-2021,26,3,2021,324,0,Cyprus
25-03-2021,25,3,2021,293,2,Cyprus
24-03-2021,24,3,2021,365,1,Cyprus
23-03-2021,23,3,2021,410,2,Cyprus
22-03-2021,22,3,2021,336,1,Cyprus
21-03-2021,21,3,2021,407,1,Cyprus
20-03-2021,20,3,2021,364,0,Cyprus
19-03-2021,19,3,2021,385,0,Cyprus
18-03-2021,18,3,2021,382,0,Cyprus
17-03-2021,17,3,2021,475,1,Cyprus
16-03-2021,16,3,2021,218,0,Cyprus
15-03-2021,15,3,2021,374,2,Cyprus
14-03-2021,14,3,2021,398,0,Cyprus
13-03-2021,13,3,2021,383,2,Cyprus
12/3/2021,12,3,2021,431,1,Cyprus
11/3/2021,11,3,2021,415,2,Cyprus
10/3/2021,10,3,2021,420,0,Cyprus
9/3/2021,9,3,2021,352,0,Cyprus
8/3/2021,8,3,2021,303,1,Cyprus
7/3/2021,7,3,2021,298,0,Cyprus
6/3/2021,6,3,2021,273,0,Cyprus
5/3/2021,5,3,2021,384,0,Cyprus
4/3/2021,4,3,2021,323,0,Cyprus
3/3/2021,3,3,2021,288,1,Cyprus
2/3/2021,2,3,2021,302,0,Cyprus
31-05-2021,31,5,2021,113,4,Czechia
30-05-2021,30,5,2021,224,3,Czechia
29-05-2021,29,5,2021,454,13,Czechia
28-05-2021,28,5,2021,501,29,Czechia
27-05-2021,27,5,2021,547,5,Czechia
26-05-2021,26,5,2021,655,13,Czechia
25-05-2021,25,5,2021,686,13,Czechia
24-05-2021,24,5,2021,199,8,Czechia
23-05-2021,23,5,2021,335,8,Czechia
22-05-2021,22,5,2021,684,22,Czechia
21-05-2021,21,5,2021,672,23,Czechia
20-05-2021,20,5,2021,788,19,Czechia
19-05-2021,19,5,2021,1195,15,Czechia
18-05-2021,18,5,2021,1120,20,Czechia
17-05-2021,17,5,2021,259,12,Czechia
16-05-2021,16,5,2021,602,15,Czechia
15-05-2021,15,5,2021,1060,29,Czechia
14-05-2021,14,5,2021,1231,32,Czechia
13-05-2021,13,5,2021,1280,38,Czechia
12/5/2021,12,5,2021,1686,38,Czechia
11/5/2021,11,5,2021,1533,38,Czechia
10/5/2021,10,5,2021,387,44,Czechia
9/5/2021,9,5,2021,726,20,Czechia
8/5/2021,8,5,2021,1639,39,Czechia
7/5/2021,7,5,2021,1576,87,Czechia
6/5/2021,6,5,2021,1872,42,Czechia
5/5/2021,5,5,2021,2412,58,Czechia
4/5/2021,4,5,2021,2217,56,Czechia
3/5/2021,3,5,2021,505,22,Czechia
2/5/2021,2,5,2021,1182,27,Czechia
1/5/2021,1,5,2021,2174,49,Czechia
30-04-2021,30,4,2021,2222,54,Czechia
29-04-2021,29,4,2021,2503,72,Czechia
28-04-2021,28,4,2021,3256,66,Czechia
27-04-2021,27,4,2021,2571,73,Czechia
26-04-2021,26,4,2021,2130,56,Czechia
25-04-2021,25,4,2021,8,26,Czechia
24-04-2021,24,4,2021,2607,57,Czechia
23-04-2021,23,4,2021,2629,76,Czechia
22-04-2021,22,4,2021,2971,76,Czechia
21-04-2021,21,4,2021,3831,71,Czechia
20-04-2021,20,4,2021,3319,108,Czechia
19-04-2021,19,4,2021,2364,106,Czechia
18-04-2021,18,4,2021,6,30,Czechia
17-04-2021,17,4,2021,3238,79,Czechia
16-04-2021,16,4,2021,3256,88,Czechia
15-04-2021,15,4,2021,3723,105,Czechia
14-04-2021,14,4,2021,5087,86,Czechia
13-04-2021,13,4,2021,3853,120,Czechia
12/4/2021,12,4,2021,995,110,Czechia
11/4/2021,11,4,2021,2217,74,Czechia
10/4/2021,10,4,2021,4819,117,Czechia
9/4/2021,9,4,2021,5305,151,Czechia
8/4/2021,8,4,2021,7071,137,Czechia
7/4/2021,7,4,2021,5532,160,Czechia
6/4/2021,6,4,2021,1425,112,Czechia
5/4/2021,5,4,2021,1924,112,Czechia
4/4/2021,4,4,2021,2162,78,Czechia
3/4/2021,3,4,2021,3869,102,Czechia
2/4/2021,2,4,2021,6248,179,Czechia
1/4/2021,1,4,2021,7285,165,Czechia
31-03-2021,31,3,2021,8664,199,Czechia
30-03-2021,30,3,2021,6896,85,Czechia
29-03-2021,29,3,2021,5719,263,Czechia
28-03-2021,28,3,2021,7699,96,Czechia
27-03-2021,27,3,2021,47,139,Czechia
26-03-2021,26,3,2021,7946,189,Czechia
25-03-2021,25,3,2021,8851,192,Czechia
24-03-2021,24,3,2021,10972,203,Czechia
23-03-2021,23,3,2021,8205,245,Czechia
22-03-2021,22,3,2021,2373,143,Czechia
21-03-2021,21,3,2021,5554,137,Czechia
20-03-2021,20,3,2021,9710,199,Czechia
19-03-2021,19,3,2021,10677,214,Czechia
18-03-2021,18,3,2021,12028,215,Czechia
17-03-2021,17,3,2021,14029,245,Czechia
16-03-2021,16,3,2021,10542,278,Czechia
15-03-2021,15,3,2021,3342,153,Czechia
14-03-2021,14,3,2021,6970,143,Czechia
13-03-2021,13,3,2021,15110,218,Czechia
12/3/2021,12,3,2021,11274,241,Czechia
11/3/2021,11,3,2021,14529,239,Czechia
10/3/2021,10,3,2021,15380,238,Czechia
9/3/2021,9,3,2021,10524,265,Czechia
8/3/2021,8,3,2021,3960,165,Czechia
7/3/2021,7,3,2021,9167,159,Czechia
6/3/2021,6,3,2021,13162,233,Czechia
5/3/2021,5,3,2021,14714,197,Czechia
4/3/2021,4,3,2021,15230,187,Czechia
3/3/2021,3,3,2021,16816,240,Czechia
2/3/2021,2,3,2021,12191,232,Czechia
31-05-2021,31,5,2021,949,0,Denmark
30-05-2021,30,5,2021,1038,4,Denmark
29-05-2021,29,5,2021,997,1,Denmark
28-05-2021,28,5,2021,1119,0,Denmark
27-05-2021,27,5,2021,1073,1,Denmark
26-05-2021,26,5,2021,794,1,Denmark
25-05-2021,25,5,2021,919,1,Denmark
24-05-2021,24,5,2021,835,0,Denmark
23-05-2021,23,5,2021,751,2,Denmark
22-05-2021,22,5,2021,1351,0,Denmark
21-05-2021,21,5,2021,1214,1,Denmark
20-05-2021,20,5,2021,1088,2,Denmark
19-05-2021,19,5,2021,916,0,Denmark
18-05-2021,18,5,2021,836,1,Denmark
17-05-2021,17,5,2021,964,0,Denmark
16-05-2021,16,5,2021,1074,3,Denmark
15-05-2021,15,5,2021,951,0,Denmark
14-05-2021,14,5,2021,1355,0,Denmark
13-05-2021,13,5,2021,1246,0,Denmark
12/5/2021,12,5,2021,925,2,Denmark
11/5/2021,11,5,2021,932,0,Denmark
10/5/2021,10,5,2021,874,0,Denmark
9/5/2021,9,5,2021,677,2,Denmark
8/5/2021,8,5,2021,1023,2,Denmark
7/5/2021,7,5,2021,1012,1,Denmark
6/5/2021,6,5,2021,988,1,Denmark
5/5/2021,5,5,2021,809,1,Denmark
4/5/2021,4,5,2021,761,0,Denmark
3/5/2021,3,5,2021,867,1,Denmark
2/5/2021,2,5,2021,617,4,Denmark
1/5/2021,1,5,2021,874,2,Denmark
30-04-2021,30,4,2021,769,2,Denmark
29-04-2021,29,4,2021,835,2,Denmark
28-04-2021,28,4,2021,624,2,Denmark
27-04-2021,27,4,2021,704,2,Denmark
26-04-2021,26,4,2021,612,1,Denmark
25-04-2021,25,4,2021,547,2,Denmark
24-04-2021,24,4,2021,702,5,Denmark
23-04-2021,23,4,2021,893,2,Denmark
